 time            v(uio_in_0)     v(analog_0)     v(analog_1)     v(analog_2)    
 2.32656034e-03  1.50000000e+00  7.58865129e-01  3.49090059e-01  2.76838761e-06 
 2.32756034e-03  1.50000000e+00  7.58835882e-01  3.49388438e-01  2.76838761e-06 
 2.32856034e-03  1.50000000e+00  7.58806286e-01  3.49691440e-01  2.76838761e-06 
 2.32956034e-03  1.50000000e+00  7.58776342e-01  3.49999099e-01  2.76838761e-06 
 2.33056034e-03  1.50000000e+00  7.58746051e-01  3.50311449e-01  2.76838761e-06 
 2.33156034e-03  1.50000000e+00  7.58715416e-01  3.50628523e-01  2.76838761e-06 
 2.33256034e-03  1.50000000e+00  7.58684436e-01  3.50950358e-01  2.76838761e-06 
 2.33356034e-03  1.50000000e+00  7.58653114e-01  3.51276990e-01  2.76838761e-06 
 2.33456034e-03  1.50000000e+00  7.58621450e-01  3.51608455e-01  2.76838761e-06 
 2.33556034e-03  1.50000000e+00  7.58589445e-01  3.51944791e-01  2.76838761e-06 
 2.33656034e-03  1.50000000e+00  7.58557102e-01  3.52286037e-01  2.76838761e-06 
 2.33756034e-03  1.50000000e+00  7.58524420e-01  3.52632232e-01  2.76838761e-06 
 2.33856034e-03  1.50000000e+00  7.58491402e-01  3.52983415e-01  2.76838761e-06 
 2.33956034e-03  1.50000000e+00  7.58458049e-01  3.53339629e-01  2.76838761e-06 
 2.34056034e-03  1.50000000e+00  7.58424362e-01  3.53700914e-01  2.76838761e-06 
 2.34156034e-03  1.50000000e+00  7.58390343e-01  3.54067314e-01  2.76838761e-06 
 2.34256034e-03  1.50000000e+00  7.58355992e-01  3.54438872e-01  2.76838761e-06 
 2.34356034e-03  1.50000000e+00  7.58321311e-01  3.54815632e-01  2.76838761e-06 
 2.34456034e-03  1.50000000e+00  7.58286302e-01  3.55197640e-01  2.76838761e-06 
 2.34556034e-03  1.50000000e+00  7.58250965e-01  3.55584943e-01  2.76838761e-06 
 2.34656034e-03  1.50000000e+00  7.58215303e-01  3.55977587e-01  2.76838761e-06 
 2.34756034e-03  1.50000000e+00  7.58179317e-01  3.56375621e-01  2.76838761e-06 
 2.34856034e-03  1.50000000e+00  7.58143007e-01  3.56779094e-01  2.76838761e-06 
 2.34956034e-03  1.50000000e+00  7.58106377e-01  3.57188056e-01  2.76838761e-06 
 2.35056034e-03  1.50000000e+00  7.58069426e-01  3.57602560e-01  2.76838761e-06 
 2.35156034e-03  1.50000000e+00  7.58032156e-01  3.58022657e-01  2.76838761e-06 
 2.35256034e-03  1.50000000e+00  7.57994570e-01  3.58448400e-01  2.76838761e-06 
 2.35356034e-03  1.50000000e+00  7.57956668e-01  3.58879845e-01  2.76838761e-06 
 2.35456034e-03  1.50000000e+00  7.57918451e-01  3.59317046e-01  2.76838761e-06 
 2.35556034e-03  1.50000000e+00  7.57879923e-01  3.59760062e-01  2.76838761e-06 
 2.35656034e-03  1.50000000e+00  7.57841083e-01  3.60208949e-01  2.76838761e-06 
 2.35756034e-03  1.50000000e+00  7.57801933e-01  3.60663768e-01  2.76838761e-06 
 2.35856034e-03  1.50000000e+00  7.57762476e-01  3.61124578e-01  2.76838761e-06 
 2.35956034e-03  1.50000000e+00  7.57722712e-01  3.61591441e-01  2.76838761e-06 
 2.36056034e-03  1.50000000e+00  7.57682643e-01  3.62064420e-01  2.76838761e-06 
 2.36156034e-03  1.50000000e+00  7.57642271e-01  3.62543579e-01  2.76838761e-06 
 2.36256034e-03  1.50000000e+00  7.57601597e-01  3.63028983e-01  2.76838761e-06 
 2.36356034e-03  1.50000000e+00  7.57560623e-01  3.63520700e-01  2.76838761e-06 
 2.36456034e-03  1.50000000e+00  7.57519351e-01  3.64018797e-01  2.76838761e-06 
 2.36556034e-03  1.50000000e+00  7.57477781e-01  3.64523343e-01  2.76838761e-06 
 2.36656034e-03  1.50000000e+00  7.57435917e-01  3.65034411e-01  2.76838761e-06 
 2.36756034e-03  1.50000000e+00  7.57393759e-01  3.65552071e-01  2.76838761e-06 
 2.36856034e-03  1.50000000e+00  7.57351309e-01  3.66076398e-01  2.76838761e-06 
 2.36956034e-03  1.50000000e+00  7.57308569e-01  3.66607467e-01  2.76838761e-06 
 2.37056034e-03  1.50000000e+00  7.57265540e-01  3.67145354e-01  2.76838761e-06 
 2.37156034e-03  1.50000000e+00  7.57222225e-01  3.67690138e-01  2.76838761e-06 
 2.37256034e-03  1.50000000e+00  7.57178624e-01  3.68241898e-01  2.76838761e-06 
 2.37356034e-03  1.50000000e+00  7.57134740e-01  3.68800715e-01  2.76838761e-06 
 2.37456034e-03  1.50000000e+00  7.57090575e-01  3.69366674e-01  2.76838761e-06 
 2.37556034e-03  1.50000000e+00  7.57046129e-01  3.69939857e-01  2.76838761e-06 
 2.37656034e-03  1.50000000e+00  7.57001405e-01  3.70520351e-01  2.76838761e-06 
 2.37756034e-03  1.50000000e+00  7.56956405e-01  3.71108244e-01  2.76838761e-06 
 2.37856034e-03  1.50000000e+00  7.56911130e-01  3.71703626e-01  2.76838761e-06 
 2.37956034e-03  1.50000000e+00  7.56865583e-01  3.72306587e-01  2.76838761e-06 
 2.38056034e-03  1.50000000e+00  7.56819764e-01  3.72917221e-01  2.76838761e-06 
 2.38156034e-03  1.50000000e+00  7.56773676e-01  3.73535621e-01  2.76838761e-06 
 2.38256034e-03  1.50000000e+00  7.56727321e-01  3.74161886e-01  2.76838761e-06 
 2.38356034e-03  1.50000000e+00  7.56680700e-01  3.74796112e-01  2.76838761e-06 
 2.38456034e-03  1.50000000e+00  7.56633815e-01  3.75438400e-01  2.76838761e-06 
 2.38556034e-03  1.50000000e+00  7.56586669e-01  3.76088852e-01  2.76838761e-06 
 2.38656034e-03  1.50000000e+00  7.56539262e-01  3.76747572e-01  2.76838761e-06 
 2.38756034e-03  1.50000000e+00  7.56491597e-01  3.77414665e-01  2.76838761e-06 
 2.38856034e-03  1.50000000e+00  7.56443676e-01  3.78090239e-01  2.76838761e-06 
 2.38956034e-03  1.50000000e+00  7.56395501e-01  3.78774403e-01  2.76838761e-06 
 2.39056034e-03  1.50000000e+00  7.56347073e-01  3.79467270e-01  2.76838761e-06 
 2.39156034e-03  1.50000000e+00  7.56298395e-01  3.80168952e-01  2.76838761e-06 
 2.39256034e-03  1.50000000e+00  7.56249467e-01  3.80879564e-01  2.76838761e-06 
 2.39356034e-03  1.50000000e+00  7.56200294e-01  3.81599225e-01  2.76838761e-06 
 2.39456034e-03  1.50000000e+00  7.56150875e-01  3.82328053e-01  2.76838761e-06 
 2.39556034e-03  1.50000000e+00  7.56101214e-01  3.83066169e-01  2.76838761e-06 
 2.39656034e-03  1.50000000e+00  7.56051311e-01  3.83813698e-01  2.76838761e-06 
 2.39756034e-03  1.50000000e+00  7.56001170e-01  3.84570764e-01  2.76838761e-06 
 2.39856034e-03  1.50000000e+00  7.55950792e-01  3.85337495e-01  2.76838761e-06 
 2.39956034e-03  1.50000000e+00  7.55900179e-01  3.86114019e-01  2.76838761e-06 
 2.40056034e-03  1.50000000e+00  7.55849333e-01  3.86900469e-01  2.76838761e-06 
 2.40156034e-03  1.50000000e+00  7.55798256e-01  3.87696978e-01  2.76838761e-06 
 2.40256034e-03  1.50000000e+00  7.55746950e-01  3.88503680e-01  2.76838761e-06 
 2.40356034e-03  1.50000000e+00  7.55695418e-01  3.89320713e-01  2.76838761e-06 
 2.40456034e-03  1.50000000e+00  7.55643660e-01  3.90148217e-01  2.76838761e-06 
 2.40556034e-03  1.50000000e+00  7.55591680e-01  3.90986332e-01  2.76838761e-06 
 2.40656034e-03  1.50000000e+00  7.55539479e-01  3.91835202e-01  2.76838761e-06 
 2.40756034e-03  1.50000000e+00  7.55487059e-01  3.92694970e-01  2.76838761e-06 
 2.40856034e-03  1.50000000e+00  7.55434423e-01  3.93565785e-01  2.76838761e-06 
 2.40956034e-03  1.50000000e+00  7.55381572e-01  3.94447793e-01  2.76838761e-06 
 2.41056034e-03  1.50000000e+00  7.55328509e-01  3.95341146e-01  2.76838761e-06 
 2.41156034e-03  1.50000000e+00  7.55275235e-01  3.96245996e-01  2.76838761e-06 
 2.41256034e-03  1.50000000e+00  7.55221753e-01  3.97162496e-01  2.76838761e-06 
 2.41356034e-03  1.50000000e+00  7.55168065e-01  3.98090800e-01  2.76838761e-06 
 2.41456034e-03  1.50000000e+00  7.55114173e-01  3.99031066e-01  2.76838761e-06 
 2.41556034e-03  1.50000000e+00  7.55060079e-01  3.99983452e-01  2.76838761e-06 
 2.41656034e-03  1.50000000e+00  7.55005785e-01  4.00948116e-01  2.76838761e-06 
 2.41756034e-03  1.50000000e+00  7.54951293e-01  4.01925220e-01  2.76838761e-06 
 2.41856034e-03  1.50000000e+00  7.54896606e-01  4.02914924e-01  2.76838761e-06 
 2.41956034e-03  1.50000000e+00  7.54841726e-01  4.03917393e-01  2.76838761e-06 
 2.42056034e-03  1.50000000e+00  7.54786655e-01  4.04932790e-01  2.76838761e-06 
 2.42156034e-03  1.50000000e+00  7.54731395e-01  4.05961278e-01  2.76838761e-06 
 2.42256034e-03  1.50000000e+00  7.54675947e-01  4.07003024e-01  2.76838761e-06 
 2.42356034e-03  1.50000000e+00  7.54620316e-01  4.08058193e-01  2.76838761e-06 
 2.42456034e-03  1.50000000e+00  7.54564502e-01  4.09126951e-01  2.76838761e-06 
 2.42556034e-03  1.50000000e+00  7.54508507e-01  4.10209464e-01  2.76838761e-06 
 2.42656034e-03  1.50000000e+00  7.54452335e-01  4.11305900e-01  2.76838761e-06 
 2.42756034e-03  1.50000000e+00  7.54395987e-01  4.12416424e-01  2.76838761e-06 
 2.42856034e-03  1.50000000e+00  7.54339465e-01  4.13541202e-01  2.76838761e-06 
 2.42956034e-03  1.50000000e+00  7.54282772e-01  4.14680401e-01  2.76838761e-06 
 2.43056034e-03  1.50000000e+00  7.54225910e-01  4.15834185e-01  2.76838761e-06 
 2.43156034e-03  1.50000000e+00  7.54168882e-01  4.17002719e-01  2.76838761e-06 
 2.43256034e-03  1.50000000e+00  7.54111688e-01  4.18186165e-01  2.76838761e-06 
 2.43356034e-03  1.50000000e+00  7.54054332e-01  4.19384686e-01  2.76838761e-06 
 2.43456034e-03  1.50000000e+00  7.53996817e-01  4.20598441e-01  2.76838761e-06 
 2.43556034e-03  1.50000000e+00  7.53939143e-01  4.21827589e-01  2.76838761e-06 
 2.43656034e-03  1.50000000e+00  7.53881314e-01  4.23072287e-01  2.76838761e-06 
 2.43756034e-03  1.50000000e+00  7.53823332e-01  4.24332690e-01  2.76838761e-06 
 2.43856034e-03  1.50000000e+00  7.53765198e-01  4.25608948e-01  2.76838761e-06 
 2.43956034e-03  1.50000000e+00  7.53706916e-01  4.26901211e-01  2.76838761e-06 
 2.44056034e-03  1.50000000e+00  7.53648488e-01  4.28209626e-01  2.76838761e-06 
 2.44156034e-03  1.50000000e+00  7.53589916e-01  4.29534334e-01  2.76838761e-06 
 2.44256034e-03  1.50000000e+00  7.53531202e-01  4.30875475e-01  2.76838761e-06 
 2.44356034e-03  1.50000000e+00  7.53472348e-01  4.32233185e-01  2.76838761e-06 
 2.44456034e-03  1.50000000e+00  7.53413358e-01  4.33607595e-01  2.76838761e-06 
 2.44556034e-03  1.50000000e+00  7.53354233e-01  4.34998831e-01  2.76838761e-06 
 2.44656034e-03  1.50000000e+00  7.53294975e-01  4.36407016e-01  2.76838761e-06 
 2.44756034e-03  1.50000000e+00  7.53235587e-01  4.37832267e-01  2.76838761e-06 
 2.44856034e-03  1.50000000e+00  7.53176072e-01  4.39274697e-01  2.76838761e-06 
 2.44956034e-03  1.50000000e+00  7.53116431e-01  4.40734411e-01  2.76838761e-06 
 2.45056034e-03  1.50000000e+00  7.53056667e-01  4.42211512e-01  2.76838761e-06 
 2.45156034e-03  1.50000000e+00  7.52996783e-01  4.43706094e-01  2.76838761e-06 
 2.45256034e-03  1.50000000e+00  7.52936780e-01  4.45218246e-01  2.76838761e-06 
 2.45356034e-03  1.50000000e+00  7.52876661e-01  4.46748050e-01  2.76838761e-06 
 2.45456034e-03  1.50000000e+00  7.52816428e-01  4.48295582e-01  2.76838761e-06 
 2.45556034e-03  1.50000000e+00  7.52756085e-01  4.49860911e-01  2.76838761e-06 
 2.45656034e-03  1.50000000e+00  7.52695632e-01  4.51444099e-01  2.76838761e-06 
 2.45756034e-03  1.50000000e+00  7.52635074e-01  4.53045200e-01  2.76838761e-06 
 2.45856034e-03  1.50000000e+00  7.52574411e-01  4.54664261e-01  2.76838761e-06 
 2.45956034e-03  1.50000000e+00  7.52513646e-01  4.56301323e-01  2.76838761e-06 
 2.46056034e-03  1.50000000e+00  7.52452783e-01  4.57956415e-01  2.76838761e-06 
 2.46156034e-03  1.50000000e+00  7.52391822e-01  4.59629563e-01  2.76838761e-06 
 2.46256034e-03  1.50000000e+00  7.52330767e-01  4.61320783e-01  2.76838761e-06 
 2.46356034e-03  1.50000000e+00  7.52269620e-01  4.63030082e-01  2.76838761e-06 
 2.46456034e-03  1.50000000e+00  7.52208384e-01  4.64757460e-01  2.76838761e-06 
 2.46556034e-03  1.50000000e+00  7.52147060e-01  4.66502908e-01  2.76838761e-06 
 2.46656034e-03  1.50000000e+00  7.52085651e-01  4.68266411e-01  2.76838761e-06 
 2.46756034e-03  1.50000000e+00  7.52024161e-01  4.70047943e-01  2.76838761e-06 
 2.46856034e-03  1.50000000e+00  7.51962590e-01  4.71847471e-01  2.76838761e-06 
 2.46956034e-03  1.50000000e+00  7.51900942e-01  4.73664954e-01  2.76838761e-06 
 2.47056034e-03  1.50000000e+00  7.51839218e-01  4.75500343e-01  2.76838761e-06 
 2.47156034e-03  1.50000000e+00  7.51777422e-01  4.77353579e-01  2.76838761e-06 
 2.47256034e-03  1.50000000e+00  7.51715556e-01  4.79224599e-01  2.76838761e-06 
 2.47356034e-03  1.50000000e+00  7.51653623e-01  4.81113328e-01  2.76838761e-06 
 2.47456034e-03  1.50000000e+00  7.51591623e-01  4.83019685e-01  2.76838761e-06 
 2.47556034e-03  1.50000000e+00  7.51529562e-01  4.84943581e-01  2.76838761e-06 
 2.47656034e-03  1.50000000e+00  7.51467439e-01  4.86884920e-01  2.76838761e-06 
 2.47756034e-03  1.50000000e+00  7.51405259e-01  4.88843598e-01  2.76838761e-06 
 2.47856034e-03  1.50000000e+00  7.51343023e-01  4.90819504e-01  2.76838761e-06 
 2.47956034e-03  1.50000000e+00  7.51280735e-01  4.92812521e-01  2.76838761e-06 
 2.48056034e-03  1.50000000e+00  7.51218395e-01  4.94822523e-01  2.76838761e-06 
 2.48156034e-03  1.50000000e+00  7.51156008e-01  4.96849378e-01  2.76838761e-06 
 2.48256034e-03  1.50000000e+00  7.51093575e-01  4.98892949e-01  2.76838761e-06 
 2.48356034e-03  1.50000000e+00  7.51031099e-01  5.00953092e-01  2.76838761e-06 
 2.48456034e-03  1.50000000e+00  7.50968582e-01  5.03029656e-01  2.76838761e-06 
 2.48556034e-03  1.50000000e+00  7.50906027e-01  5.05122485e-01  2.76838761e-06 
 2.48656034e-03  1.50000000e+00  7.50843436e-01  5.07231417e-01  2.76838761e-06 
 2.48756034e-03  1.50000000e+00  7.50780812e-01  5.09356287e-01  2.76838761e-06 
 2.48856034e-03  1.50000000e+00  7.50718157e-01  5.11496920e-01  2.76838761e-06 
 2.48956034e-03  1.50000000e+00  7.50655473e-01  5.13653141e-01  2.76838761e-06 
 2.49056034e-03  1.50000000e+00  7.50592764e-01  5.15824767e-01  2.76838761e-06 
 2.49156034e-03  1.50000000e+00  7.50530031e-01  5.18011613e-01  2.76838761e-06 
 2.49256034e-03  1.50000000e+00  7.50467278e-01  5.20213487e-01  2.76838761e-06 
 2.49356034e-03  1.50000000e+00  7.50404506e-01  5.22430196e-01  2.76838761e-06 
 2.49456034e-03  1.50000000e+00  7.50341718e-01  5.24661541e-01  2.76838761e-06 
 2.49556034e-03  1.50000000e+00  7.50278916e-01  5.26907319e-01  2.76838761e-06 
 2.49656034e-03  1.50000000e+00  7.50216104e-01  5.29167326e-01  2.76838761e-06 
 2.49756034e-03  1.50000000e+00  7.50153283e-01  5.31441352e-01  2.76838761e-06 
 2.49856034e-03  1.50000000e+00  7.50090456e-01  5.33729187e-01  2.76838761e-06 
 2.49928517e-03  1.50000000e+00  7.50044914e-01  5.35398893e-01  2.76838761e-06 
 2.50001000e-03  1.50000000e+00  7.49999372e-01  5.37073125e-01  2.76838761e-06 
 2.50001100e-03  1.35000000e+00  7.49999309e-01  5.37075501e-01 -1.39597391e-03 
 2.50001300e-03  1.05000000e+00  7.49999183e-01  5.37080250e-01  2.97816012e-04 
 2.50001378e-03  9.32929817e-01  7.49999134e-01  5.37082102e-01  8.38949987e-03 
 2.50001454e-03  8.18655334e-01  7.49999086e-01  5.37083910e-01  2.89143955e-02 
 2.50001530e-03  7.04577338e-01  7.49999038e-01  5.37085713e-01  6.97837814e-02 
 2.50001629e-03  5.56784556e-01  7.49998977e-01  5.37088049e-01  1.72910707e-01 
 2.50001692e-03  4.62435287e-01  7.49998937e-01  5.37089540e-01  2.80557071e-01 
 2.50001754e-03  3.69676471e-01  7.49998898e-01  5.37091005e-01  4.23567940e-01 
 2.50001813e-03  2.79800601e-01  7.49998861e-01  5.37092425e-01  5.97687142e-01 
 2.50001878e-03  1.82633459e-01  7.49998820e-01  5.37093959e-01  8.16432773e-01 
 2.50001939e-03  9.13167294e-02  7.49998782e-01  5.37095400e-01  1.01941760e+00 
 2.50002000e-03  0.00000000e+00  7.49998743e-01  5.37096841e-01  1.18845406e+00 
 2.50002007e-03  0.00000000e+00  7.49998739e-01  5.37097018e-01  1.20706788e+00 
 2.50002022e-03  0.00000000e+00  7.49998729e-01  5.37097373e-01  1.24195946e+00 
 2.50002052e-03  0.00000000e+00  7.49998710e-01  5.37098082e-01  1.30149366e+00 
 2.50002112e-03  0.00000000e+00  7.49998673e-01  5.37099500e-01  1.38658949e+00 
 2.50002232e-03  0.00000000e+00  7.49998597e-01  5.37102335e-01  1.47303840e+00 
 2.50002346e-03  0.00000000e+00  7.49998526e-01  5.37105017e-01  1.49987286e+00 
 2.50002497e-03  0.00000000e+00  7.49998431e-01  5.37108598e-01  1.50669973e+00 
 2.50002660e-03  0.00000000e+00  7.49998329e-01  5.37112446e-01  1.50452484e+00 
 2.50002916e-03  0.00000000e+00  7.49998168e-01  5.37118481e-01  1.50127911e+00 
 2.50003312e-03  0.00000000e+00  7.49997919e-01  5.37127817e-01  1.49981518e+00 
 2.50004104e-03  0.00000000e+00  7.49997421e-01  5.37146455e-01  1.49975516e+00 
 2.50005598e-03  0.00000000e+00  7.49996483e-01  5.37181510e-01  1.49996856e+00 
 2.50008431e-03  0.00000000e+00  7.49994703e-01  5.37247711e-01  1.50000570e+00 
 2.50014097e-03  0.00000000e+00  7.49991143e-01  5.37379529e-01  1.49999934e+00 
 2.50025428e-03  0.00000000e+00  7.49984023e-01  5.37642340e-01  1.49999818e+00 
 2.50048091e-03  0.00000000e+00  7.49969783e-01  5.38167632e-01  1.49999823e+00 
 2.50093418e-03  0.00000000e+00  7.49941304e-01  5.39219656e-01  1.49999824e+00 
 2.50184070e-03  0.00000000e+00  7.49884348e-01  5.41329907e-01  1.49999824e+00 
 2.50284070e-03  0.00000000e+00  7.49821523e-01  5.43672878e-01  1.49999824e+00 
 2.50384070e-03  0.00000000e+00  7.49758705e-01  5.46029958e-01  1.49999824e+00 
 2.50484070e-03  0.00000000e+00  7.49695897e-01  5.48399539e-01  1.49999824e+00 
 2.50584070e-03  0.00000000e+00  7.49633100e-01  5.50781282e-01  1.49999824e+00 
 2.50684070e-03  0.00000000e+00  7.49570318e-01  5.53174980e-01  1.49999824e+00 
 2.50784070e-03  0.00000000e+00  7.49507554e-01  5.55580406e-01  1.49999824e+00 
 2.50884070e-03  0.00000000e+00  7.49444808e-01  5.57997326e-01  1.49999824e+00 
 2.50984070e-03  0.00000000e+00  7.49382085e-01  5.60425504e-01  1.49999824e+00 
 2.51084070e-03  0.00000000e+00  7.49319385e-01  5.62864705e-01  1.49999824e+00 
 2.51184070e-03  0.00000000e+00  7.49256713e-01  5.65314691e-01  1.49999824e+00 
 2.51284070e-03  0.00000000e+00  7.49194070e-01  5.67775222e-01  1.49999824e+00 
 2.51384070e-03  0.00000000e+00  7.49131459e-01  5.70246059e-01  1.49999824e+00 
 2.51484070e-03  0.00000000e+00  7.49068882e-01  5.72726960e-01  1.49999824e+00 
 2.51584070e-03  0.00000000e+00  7.49006342e-01  5.75217685e-01  1.49999824e+00 
 2.51684070e-03  0.00000000e+00  7.48943841e-01  5.77717990e-01  1.49999824e+00 
 2.51784070e-03  0.00000000e+00  7.48881382e-01  5.80227632e-01  1.49999824e+00 
 2.51884070e-03  0.00000000e+00  7.48818967e-01  5.82746367e-01  1.49999824e+00 
 2.51984070e-03  0.00000000e+00  7.48756599e-01  5.85273950e-01  1.49999824e+00 
 2.52084070e-03  0.00000000e+00  7.48694279e-01  5.87810137e-01  1.49999824e+00 
 2.52184070e-03  0.00000000e+00  7.48632011e-01  5.90354680e-01  1.49999824e+00 
 2.52284070e-03  0.00000000e+00  7.48569798e-01  5.92907334e-01  1.49999824e+00 
 2.52384070e-03  0.00000000e+00  7.48507640e-01  5.95467852e-01  1.49999824e+00 
 2.52484070e-03  0.00000000e+00  7.48445542e-01  5.98035986e-01  1.49999824e+00 
 2.52584070e-03  0.00000000e+00  7.48383505e-01  6.00611490e-01  1.49999824e+00 
 2.52684070e-03  0.00000000e+00  7.48321532e-01  6.03194114e-01  1.49999824e+00 
 2.52784070e-03  0.00000000e+00  7.48259625e-01  6.05783610e-01  1.49999824e+00 
 2.52884070e-03  0.00000000e+00  7.48197787e-01  6.08379731e-01  1.49999824e+00 
 2.52984070e-03  0.00000000e+00  7.48136020e-01  6.10982226e-01  1.49999824e+00 
 2.53084070e-03  0.00000000e+00  7.48074326e-01  6.13590846e-01  1.49999824e+00 
 2.53184070e-03  0.00000000e+00  7.48012709e-01  6.16205343e-01  1.49999824e+00 
 2.53284070e-03  0.00000000e+00  7.47951170e-01  6.18825466e-01  1.49999824e+00 
 2.53384070e-03  0.00000000e+00  7.47889712e-01  6.21450965e-01  1.49999824e+00 
 2.53484070e-03  0.00000000e+00  7.47828337e-01  6.24081592e-01  1.49999824e+00 
 2.53584070e-03  0.00000000e+00  7.47767048e-01  6.26717094e-01  1.49999824e+00 
 2.53684070e-03  0.00000000e+00  7.47705847e-01  6.29357222e-01  1.49999824e+00 
 2.53784070e-03  0.00000000e+00  7.47644736e-01  6.32001726e-01  1.49999824e+00 
 2.53884070e-03  0.00000000e+00  7.47583719e-01  6.34650355e-01  1.49999824e+00 
 2.53984070e-03  0.00000000e+00  7.47522797e-01  6.37302859e-01  1.49999824e+00 
 2.54084070e-03  0.00000000e+00  7.47461973e-01  6.39958986e-01  1.49999824e+00 
 2.54184070e-03  0.00000000e+00  7.47401249e-01  6.42618486e-01  1.49999824e+00 
 2.54284070e-03  0.00000000e+00  7.47340627e-01  6.45281109e-01  1.49999824e+00 
 2.54384070e-03  0.00000000e+00  7.47280111e-01  6.47946603e-01  1.49999824e+00 
 2.54484070e-03  0.00000000e+00  7.47219702e-01  6.50614718e-01  1.49999824e+00 
 2.54584070e-03  0.00000000e+00  7.47159403e-01  6.53285203e-01  1.49999824e+00 
 2.54684070e-03  0.00000000e+00  7.47099216e-01  6.55957808e-01  1.49999824e+00 
 2.54784070e-03  0.00000000e+00  7.47039143e-01  6.58632282e-01  1.49999824e+00 
 2.54884070e-03  0.00000000e+00  7.46979187e-01  6.61308374e-01  1.49999824e+00 
 2.54984070e-03  0.00000000e+00  7.46919351e-01  6.63985834e-01  1.49999824e+00 
 2.55084070e-03  0.00000000e+00  7.46859636e-01  6.66664411e-01  1.49999824e+00 
 2.55184070e-03  0.00000000e+00  7.46800045e-01  6.69343857e-01  1.49999824e+00 
 2.55284070e-03  0.00000000e+00  7.46740581e-01  6.72023920e-01  1.49999824e+00 
 2.55384070e-03  0.00000000e+00  7.46681245e-01  6.74704351e-01  1.49999824e+00 
 2.55484070e-03  0.00000000e+00  7.46622040e-01  6.77384901e-01  1.49999824e+00 
 2.55584070e-03  0.00000000e+00  7.46562968e-01  6.80065320e-01  1.49999824e+00 
